"release_group_id","release_location_name","run","avg_weight","avg_length","mid_release_date","group_total_marked_N","group_total_release_N","month","year","monthly_max_flow","date","forklength","tag_code","cwt_tt","relloc_area"
849,"COLEMAN NFH","fall",5.64,77,2019-03-29,92894,373784,3,2019,64500,2019-04-15,87,"056291",16.5,"Battle"
849,"COLEMAN NFH","fall",5.64,77,2019-03-29,92894,373784,3,2019,64500,2019-04-17,87,"056291",18.5,"Battle"
850,"COLEMAN NFH","fall",5.66,77,2000-04-21,32340,472386,4,2000,17700,NA,NA,NA,NA,"Battle"
851,"COLEMAN NFH","fall",5.67,74,2002-04-25,71598,436891,4,2002,9820,2002-04-30,85,"0501040203",4.5,"Battle"
851,"COLEMAN NFH","fall",5.67,74,2002-04-25,71598,436891,4,2002,9820,2002-05-01,81,"0501040203",5.5,"Battle"
851,"COLEMAN NFH","fall",5.67,74,2002-04-25,71598,436891,4,2002,9820,2002-05-10,86,"0501040203",14.5,"Battle"
851,"COLEMAN NFH","fall",5.67,74,2002-04-25,71598,436891,4,2002,9820,2002-05-03,87,"0501040203",7.5,"Battle"
851,"COLEMAN NFH","fall",5.67,74,2002-04-25,71598,436891,4,2002,9820,2002-05-08,86,"0501040203",12.5,"Battle"
852,"COLEMAN NFH","fall",5.67,77,2002-04-25,77106,440656,4,2002,9820,2002-05-01,87,"050883",5.5,"Battle"
852,"COLEMAN NFH","fall",5.67,77,2002-04-25,77106,440656,4,2002,9820,2002-05-10,80,"050883",14.5,"Battle"
852,"COLEMAN NFH","fall",5.67,77,2002-04-25,77106,440656,4,2002,9820,2002-05-10,90,"050883",14.5,"Battle"
852,"COLEMAN NFH","fall",5.67,77,2002-04-25,77106,440656,4,2002,9820,2002-05-11,80,"050883",15.5,"Battle"
852,"COLEMAN NFH","fall",5.67,77,2002-04-25,77106,440656,4,2002,9820,2002-05-14,88,"050883",18.5,"Battle"
852,"COLEMAN NFH","fall",5.67,77,2002-04-25,77106,440656,4,2002,9820,2002-05-04,81,"050883",8.5,"Battle"
853,"COLEMAN NFH","fall",5.67,79,2002-04-25,70972,432673,4,2002,9820,2002-04-30,84,"0501040202",4.5,"Battle"
853,"COLEMAN NFH","fall",5.67,79,2002-04-25,70972,432673,4,2002,9820,2002-05-01,86,"0501040202",5.5,"Battle"
853,"COLEMAN NFH","fall",5.67,79,2002-04-25,70972,432673,4,2002,9820,2002-05-01,87,"0501040202",5.5,"Battle"
853,"COLEMAN NFH","fall",5.67,79,2002-04-25,70972,432673,4,2002,9820,2002-05-03,82,"0501040202",7.5,"Battle"
853,"COLEMAN NFH","fall",5.67,79,2002-04-25,70972,432673,4,2002,9820,2002-05-03,83,"0501040202",7.5,"Battle"
853,"COLEMAN NFH","fall",5.67,79,2002-04-25,70972,432673,4,2002,9820,2002-05-04,82,"0501040202",8.5,"Battle"
853,"COLEMAN NFH","fall",5.67,79,2002-04-25,70972,432673,4,2002,9820,2002-05-06,82,"0501040202",10.5,"Battle"
855,"COLEMAN NFH","fall",5.69,76,2000-04-21,33676,419912,4,2000,17700,2000-04-27,76,"0501021504",5.5,"Battle"
855,"COLEMAN NFH","fall",5.69,76,2000-04-21,33676,419912,4,2000,17700,2000-04-27,77,"0501021504",5.5,"Battle"
855,"COLEMAN NFH","fall",5.69,76,2000-04-21,33676,419912,4,2000,17700,2000-04-28,82,"0501021504",6.5,"Battle"
856,"COLEMAN NFH","fall",5.7,74,2000-04-21,33754,449279,4,2000,17700,2000-04-28,72,"0501021503",6.5,"Battle"
857,"COLEMAN NFH","fall",5.7,75,2013-04-11,101247,403471,4,2013,11300,NA,NA,NA,NA,"Battle"
858,"COLEMAN NFH","fall",5.7,77,2012-05-01,189228,763678,5,2012,11900,2012-05-14,88,"055518",12.5,"Battle"
858,"COLEMAN NFH","fall",5.7,77,2012-05-01,189228,763678,5,2012,11900,2012-05-14,74,"055518",12.5,"Battle"
858,"COLEMAN NFH","fall",5.7,77,2012-05-01,189228,763678,5,2012,11900,2012-05-07,83,"055516",5.5,"Battle"
858,"COLEMAN NFH","fall",5.7,77,2012-05-01,189228,763678,5,2012,11900,2012-05-07,87,"055518",5.5,"Battle"
858,"COLEMAN NFH","fall",5.7,77,2012-05-01,189228,763678,5,2012,11900,2012-05-07,78,"055518",5.5,"Battle"
858,"COLEMAN NFH","fall",5.7,77,2012-05-01,189228,763678,5,2012,11900,2012-05-07,82,"055518",5.5,"Battle"
858,"COLEMAN NFH","fall",5.7,77,2012-05-01,189228,763678,5,2012,11900,2012-05-08,85,"055516",6.5,"Battle"
858,"COLEMAN NFH","fall",5.7,77,2012-05-01,189228,763678,5,2012,11900,2012-05-08,83,"055516",6.5,"Battle"
858,"COLEMAN NFH","fall",5.7,77,2012-05-01,189228,763678,5,2012,11900,2012-05-08,86,"055518",6.5,"Battle"
858,"COLEMAN NFH","fall",5.7,77,2012-05-01,189228,763678,5,2012,11900,2012-05-09,80,"055518",7.5,"Battle"
859,"COLEMAN NFH","fall",5.7,78,2012-04-19,118059,475844,4,2012,13500,2012-04-24,80,"055498",4.5,"Battle"
859,"COLEMAN NFH","fall",5.7,78,2012-04-19,118059,475844,4,2012,13500,2012-05-01,86,"055498",11.5,"Battle"
859,"COLEMAN NFH","fall",5.7,78,2012-04-19,118059,475844,4,2012,13500,2012-05-01,88,"055498",11.5,"Battle"
860,"COLEMAN NFH","fall",5.7,80,2022-04-05,81179,87174,4,2022,5870,NA,NA,NA,NA,"Battle"
861,"COLEMAN NFH","fall",5.72,79,2024-04-12,103216,414971,4,2024,15200,2024-04-16,80,"050083",3.5,"Battle"
861,"COLEMAN NFH","fall",5.72,79,2024-04-12,103216,414971,4,2024,15200,2024-04-22,83,"050083",9.5,"Battle"
861,"COLEMAN NFH","fall",5.72,79,2024-04-12,103216,414971,4,2024,15200,2024-04-22,84,"050083",9.5,"Battle"
861,"COLEMAN NFH","fall",5.72,79,2024-04-12,103216,414971,4,2024,15200,2024-04-24,75,"050083",11.5,"Battle"
863,"COLEMAN NFH","fall",5.78,78,2000-04-21,34172,217166,4,2000,17700,NA,NA,NA,NA,"Battle"
865,"COLEMAN NFH","fall",5.8,80,2012-04-19,111157,447972,4,2012,13500,2012-04-24,89,"055496",4.5,"Battle"
865,"COLEMAN NFH","fall",5.8,80,2012-04-19,111157,447972,4,2012,13500,2012-04-27,83,"055496",7.5,"Battle"
865,"COLEMAN NFH","fall",5.8,80,2012-04-19,111157,447972,4,2012,13500,2012-05-02,86,"055496",12.5,"Battle"
865,"COLEMAN NFH","fall",5.8,80,2012-04-19,111157,447972,4,2012,13500,2012-05-07,88,"055496",17.5,"Battle"
866,"COLEMAN NFH","fall",5.81,79,2002-04-25,78815,426944,4,2002,9820,2002-05-01,84,"050882",5.5,"Battle"
866,"COLEMAN NFH","fall",5.81,79,2002-04-25,78815,426944,4,2002,9820,2002-05-01,88,"050882",5.5,"Battle"
866,"COLEMAN NFH","fall",5.81,79,2002-04-25,78815,426944,4,2002,9820,2002-05-10,86,"050882",14.5,"Battle"
866,"COLEMAN NFH","fall",5.81,79,2002-04-25,78815,426944,4,2002,9820,2002-05-14,88,"050882",18.5,"Battle"
866,"COLEMAN NFH","fall",5.81,79,2002-04-25,78815,426944,4,2002,9820,2002-05-03,81,"050882",7.5,"Battle"
866,"COLEMAN NFH","fall",5.81,79,2002-04-25,78815,426944,4,2002,9820,2002-05-04,80,"050882",8.5,"Battle"
867,"COLEMAN NFH","fall",5.87,75,1997-04-15,27251,403859,4,1997,10200,NA,NA,NA,NA,"Battle"
868,"COLEMAN NFH","fall",5.9,73,1997-04-15,28272,424889,4,1997,10200,NA,NA,NA,NA,"Battle"
869,"COLEMAN NFH","fall",5.9,78,2016-04-07,116707,467583,4,2016,8700,2016-04-12,86,"055955",4.5,"Battle"
869,"COLEMAN NFH","fall",5.9,78,2016-04-07,116707,467583,4,2016,8700,2016-04-12,83,"055955",4.5,"Battle"
870,"COLEMAN NFH","fall",5.9,79,2013-04-11,202819,811907,4,2013,11300,NA,NA,NA,NA,"Battle"
871,"COLEMAN NFH","fall",5.9,83,2019-05-03,103340,414787,5,2019,16100,NA,NA,NA,NA,"Battle"
872,"COLEMAN NFH","fall",5.9,87,2020-04-22,119307,478707,4,2020,11100,2020-04-28,83,"056421",5.5,"Battle"
872,"COLEMAN NFH","fall",5.9,87,2020-04-22,119307,478707,4,2020,11100,2020-04-28,81,"056421",5.5,"Battle"
874,"COLEMAN NFH","fall",5.97,79,2009-04-23,109171,436862,4,2009,9680,2009-04-28,81,"054890",4.5,"Battle"
874,"COLEMAN NFH","fall",5.97,79,2009-04-23,109171,436862,4,2009,9680,2009-04-29,77,"054890",5.5,"Battle"
874,"COLEMAN NFH","fall",5.97,79,2009-04-23,109171,436862,4,2009,9680,2009-04-30,80,"054890",6.5,"Battle"
874,"COLEMAN NFH","fall",5.97,79,2009-04-23,109171,436862,4,2009,9680,2009-05-04,81,"054890",10.5,"Battle"
875,"COLEMAN NFH","fall",6,76,2016-04-07,111609,446669,4,2016,8700,2016-04-13,82,"055961",5.5,"Battle"
875,"COLEMAN NFH","fall",6,76,2016-04-07,111609,446669,4,2016,8700,2016-04-13,76,"055961",5.5,"Battle"
875,"COLEMAN NFH","fall",6,76,2016-04-07,111609,446669,4,2016,8700,2016-04-13,73,"055961",5.5,"Battle"
876,"COLEMAN NFH","fall",6,80,2012-04-19,106606,429609,4,2012,13500,2012-04-25,81,"055497",5.5,"Battle"
876,"COLEMAN NFH","fall",6,80,2012-04-19,106606,429609,4,2012,13500,2012-04-25,78,"055497",5.5,"Battle"
876,"COLEMAN NFH","fall",6,80,2012-04-19,106606,429609,4,2012,13500,2012-05-01,90,"055497",11.5,"Battle"
877,"COLEMAN NFH","fall",6,81,2012-04-19,120304,484804,4,2012,13500,2012-04-27,83,"055495",7.5,"Battle"
877,"COLEMAN NFH","fall",6,81,2012-04-19,120304,484804,4,2012,13500,2012-04-27,80,"055495",7.5,"Battle"
878,"COLEMAN NFH","fall",6.1,75,2016-04-07,90361,361668,4,2016,8700,2016-04-12,81,"055960",4.5,"Battle"
878,"COLEMAN NFH","fall",6.1,75,2016-04-07,90361,361668,4,2016,8700,2016-04-12,86,"055960",4.5,"Battle"
878,"COLEMAN NFH","fall",6.1,75,2016-04-07,90361,361668,4,2016,8700,2016-04-13,80,"055960",5.5,"Battle"
878,"COLEMAN NFH","fall",6.1,75,2016-04-07,90361,361668,4,2016,8700,2016-04-13,78,"055960",5.5,"Battle"
879,"COLEMAN NFH","fall",6.1,79,2019-05-03,122981,495633,5,2019,16100,NA,NA,NA,NA,"Battle"
881,"COLEMAN NFH","fall",6.15,81,2024-04-12,89487,363634,4,2024,15200,2024-04-16,81,"050084",3.5,"Battle"
881,"COLEMAN NFH","fall",6.15,81,2024-04-12,89487,363634,4,2024,15200,2024-04-16,77,"050084",3.5,"Battle"
881,"COLEMAN NFH","fall",6.15,81,2024-04-12,89487,363634,4,2024,15200,2024-04-16,80,"050084",3.5,"Battle"
881,"COLEMAN NFH","fall",6.15,81,2024-04-12,89487,363634,4,2024,15200,2024-04-18,81,"050084",5.5,"Battle"
881,"COLEMAN NFH","fall",6.15,81,2024-04-12,89487,363634,4,2024,15200,2024-04-18,77,"050084",5.5,"Battle"
881,"COLEMAN NFH","fall",6.15,81,2024-04-12,89487,363634,4,2024,15200,2024-04-19,76,"050084",6.5,"Battle"
881,"COLEMAN NFH","fall",6.15,81,2024-04-12,89487,363634,4,2024,15200,2024-04-19,90,"050084",6.5,"Battle"
882,"COLEMAN NFH","fall",6.2,79,2016-04-07,95513,382933,4,2016,8700,2016-04-13,87,"055957",5.5,"Battle"
882,"COLEMAN NFH","fall",6.2,79,2016-04-07,95513,382933,4,2016,8700,2016-04-13,76,"055957",5.5,"Battle"
882,"COLEMAN NFH","fall",6.2,79,2016-04-07,95513,382933,4,2016,8700,2016-04-13,80,"055957",5.5,"Battle"
882,"COLEMAN NFH","fall",6.2,79,2016-04-07,95513,382933,4,2016,8700,2016-04-13,82,"055957",5.5,"Battle"
882,"COLEMAN NFH","fall",6.2,79,2016-04-07,95513,382933,4,2016,8700,2016-04-13,79,"055957",5.5,"Battle"
884,"COLEMAN NFH","fall",6.5,83,2022-04-05,82457,84148,4,2022,5870,NA,NA,NA,NA,"Battle"
887,"COLEMAN NFH","fall",6.9,81,2016-04-07,104024,416390,4,2016,8700,2016-04-13,87,"055953",5.5,"Battle"
889,"COLEMAN NFH","fall",7.26,64,2018-04-20,15497,63236,4,2018,37000,NA,NA,NA,NA,"Battle"
892,"COLEMAN NFH","fall",7.6,85,2016-04-07,101339,405739,4,2016,8700,2016-04-12,90,"055952",4.5,"Battle"
892,"COLEMAN NFH","fall",7.6,85,2016-04-07,101339,405739,4,2016,8700,2016-04-13,89,"055952",5.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-09,79,"050573",11.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-09,80,"050573",11.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-11,80,"050573",13.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-11,90,"050573",13.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-11,81,"050573",13.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-11,82,"050573",13.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-11,83,"050573",13.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-11,73,"050573",13.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-11,74,"050573",13.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-11,68,"050573",13.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-11,69,"050573",13.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-11,70,"050573",13.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-11,76,"050573",13.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-11,77,"050573",13.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-14,76,"050573",16.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-14,74,"050573",16.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-14,83,"050573",16.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-18,86,"050573",20.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-05,72,"050573",7.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-05,71,"050573",7.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-05,70,"050573",7.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-05,74,"050573",7.5,"Battle"
190,"BATTLE CREEK BELOW CNFH","fall",3.66,69,2001-04-27,62507,460055,4,2001,9140,2001-05-09,75,"050573",11.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-04,67,"0501030608",6.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-04,71,"0501030608",6.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-04,67,"050568",6.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-04,70,"050568",6.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-05,75,"0501030608",7.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-05,79,"0501030608",7.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-05,72,"0501030608",7.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-05,73,"0501030608",7.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-05,75,"050568",7.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-05,72,"050568",7.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-09,78,"050568",11.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-09,71,"050568",11.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-09,75,"050568",11.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-11,79,"0501030608",13.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-11,73,"0501030608",13.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-11,74,"0501030608",13.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-11,71,"0501030608",13.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-11,75,"0501030608",13.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-11,76,"0501030608",13.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-11,79,"050568",13.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-11,85,"050568",13.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-11,84,"050568",13.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-11,73,"050568",13.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-11,74,"050568",13.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-11,71,"050568",13.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-11,75,"050568",13.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-14,79,"0501030608",16.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-14,82,"0501030608",16.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-14,85,"0501030608",16.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-14,80,"050568",16.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-14,79,"050568",16.5,"Battle"
191,"BATTLE CREEK BELOW CNFH","fall",3.94,71,2001-04-27,129247,907813,4,2001,9140,2001-05-14,72,"050568",16.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-04,75,"0501030607",6.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-05,71,"0501030607",7.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-05,73,"0501030607",7.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-05,70,"0501030607",7.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-05,75,"0501030607",7.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-09,80,"0501030607",11.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-09,72,"0501030607",11.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-09,76,"0501030607",11.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-11,80,"0501030607",13.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-11,79,"0501030607",13.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-11,85,"0501030607",13.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-11,82,"0501030607",13.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-11,73,"0501030607",13.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-11,74,"0501030607",13.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-11,72,"0501030607",13.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-11,77,"0501030607",13.5,"Battle"
192,"BATTLE CREEK BELOW CNFH","fall",4.12,71,2001-04-27,63359,457156,4,2001,9140,2001-05-14,79,"0501030607",16.5,"Battle"
193,"BATTLE CREEK BELOW CNFH","fall",4.16,72,2001-04-13,65098,478248,4,2001,9140,2001-04-20,71,"050498",6.5,"Battle"
193,"BATTLE CREEK BELOW CNFH","fall",4.16,72,2001-04-13,65098,478248,4,2001,9140,2001-04-21,72,"050498",7.5,"Battle"
193,"BATTLE CREEK BELOW CNFH","fall",4.16,72,2001-04-13,65098,478248,4,2001,9140,2001-04-21,74,"050498",7.5,"Battle"
193,"BATTLE CREEK BELOW CNFH","fall",4.16,72,2001-04-13,65098,478248,4,2001,9140,2001-04-25,80,"050498",11.5,"Battle"
193,"BATTLE CREEK BELOW CNFH","fall",4.16,72,2001-04-13,65098,478248,4,2001,9140,2001-04-25,82,"050498",11.5,"Battle"
193,"BATTLE CREEK BELOW CNFH","fall",4.16,72,2001-04-13,65098,478248,4,2001,9140,2001-04-25,75,"050498",11.5,"Battle"
193,"BATTLE CREEK BELOW CNFH","fall",4.16,72,2001-04-13,65098,478248,4,2001,9140,2001-04-25,76,"050498",11.5,"Battle"
193,"BATTLE CREEK BELOW CNFH","fall",4.16,72,2001-04-13,65098,478248,4,2001,9140,2001-04-25,77,"050498",11.5,"Battle"
193,"BATTLE CREEK BELOW CNFH","fall",4.16,72,2001-04-13,65098,478248,4,2001,9140,2001-05-05,86,"050498",21.5,"Battle"
193,"BATTLE CREEK BELOW CNFH","fall",4.16,72,2001-04-13,65098,478248,4,2001,9140,2001-05-05,74,"050498",21.5,"Battle"
193,"BATTLE CREEK BELOW CNFH","fall",4.16,72,2001-04-13,65098,478248,4,2001,9140,2001-05-11,93,"050498",27.5,"Battle"
194,"BATTLE CREEK BELOW CNFH","fall",4.28,73,2001-04-13,104911,959470,4,2001,9140,2001-04-20,67,"0501030601",6.5,"Battle"
194,"BATTLE CREEK BELOW CNFH","fall",4.28,73,2001-04-13,104911,959470,4,2001,9140,2001-04-21,77,"0501030509",7.5,"Battle"
194,"BATTLE CREEK BELOW CNFH","fall",4.28,73,2001-04-13,104911,959470,4,2001,9140,2001-04-21,78,"0501030601",7.5,"Battle"
194,"BATTLE CREEK BELOW CNFH","fall",4.28,73,2001-04-13,104911,959470,4,2001,9140,2001-04-21,75,"0501030601",7.5,"Battle"
194,"BATTLE CREEK BELOW CNFH","fall",4.28,73,2001-04-13,104911,959470,4,2001,9140,2001-04-25,83,"0501030509",11.5,"Battle"
194,"BATTLE CREEK BELOW CNFH","fall",4.28,73,2001-04-13,104911,959470,4,2001,9140,2001-04-25,80,"0501030601",11.5,"Battle"
194,"BATTLE CREEK BELOW CNFH","fall",4.28,73,2001-04-13,104911,959470,4,2001,9140,2001-04-25,73,"0501030601",11.5,"Battle"
194,"BATTLE CREEK BELOW CNFH","fall",4.28,73,2001-04-13,104911,959470,4,2001,9140,2001-04-25,78,"0501030601",11.5,"Battle"
194,"BATTLE CREEK BELOW CNFH","fall",4.28,73,2001-04-13,104911,959470,4,2001,9140,2001-04-25,76,"0501030601",11.5,"Battle"
194,"BATTLE CREEK BELOW CNFH","fall",4.28,73,2001-04-13,104911,959470,4,2001,9140,2001-05-04,85,"0501030601",20.5,"Battle"
194,"BATTLE CREEK BELOW CNFH","fall",4.28,73,2001-04-13,104911,959470,4,2001,9140,2001-05-05,81,"0501030601",21.5,"Battle"
194,"BATTLE CREEK BELOW CNFH","fall",4.28,73,2001-04-13,104911,959470,4,2001,9140,2001-05-05,90,"0501030601",21.5,"Battle"
194,"BATTLE CREEK BELOW CNFH","fall",4.28,73,2001-04-13,104911,959470,4,2001,9140,2001-05-11,92,"0501030601",27.5,"Battle"
194,"BATTLE CREEK BELOW CNFH","fall",4.28,73,2001-04-13,104911,959470,4,2001,9140,2001-05-14,88,"0501030509",30.5,"Battle"
195,"BATTLE CREEK BELOW CNFH","fall",4.28,74,2001-04-27,63866,446227,4,2001,9140,2001-05-04,78,"050565",6.5,"Battle"
195,"BATTLE CREEK BELOW CNFH","fall",4.28,74,2001-04-27,63866,446227,4,2001,9140,2001-05-04,80,"050565",6.5,"Battle"
195,"BATTLE CREEK BELOW CNFH","fall",4.28,74,2001-04-27,63866,446227,4,2001,9140,2001-05-04,71,"050565",6.5,"Battle"
